0
2001
# eps (GeV/fm^3)  P (GeV/fm^3)      s (fm^-3)      n_b (fm^-3)      x                T (GeV)       mu_b (GeV)     mu_s (GeV)      c_2^2            deps/dT|(n/s)
   0.0            0.0              0.0            0.0            0.0               0.0            0.0            0.0              0.0                       0.0
  59.0010000000  17.5189386782   181.7392258434   0.0000000000   1.0000000000	   0.4210425040   0.0000000000   0.0000000000	  0.31636162945540641        574.46671442489389     
  59.1010000000  17.5505755576   181.9766824114   0.0000000000   1.0000000000	   0.4212164688   0.0000000000   0.0000000000	  0.31637617148273528        575.19086079893407     
  59.2010000000  17.5822139044   182.2140411034   0.0000000000   1.0000000000	   0.4213902148   0.0000000000   0.0000000000	  0.31639067619698164        575.91469917388008     
  59.3010000000  17.6138536793   182.4513018561   0.0000000000   1.0000000000	   0.4215637426   0.0000000000   0.0000000000	  0.31640514315728585        576.63823045192294     
  59.4010000000  17.6454949249   182.6884652207   0.0000000000   1.0000000000	   0.4217370529   0.0000000000   0.0000000000	  0.31641957331067322        577.36145494813559     
  59.5010000000  17.6771376030   182.9255311404   0.0000000000   1.0000000000	   0.4219101463   0.0000000000   0.0000000000	  0.31643396623277581        578.08437355240346     
  59.6010000000  17.7087817029   183.1624997649   0.0000000000   1.0000000000	   0.4220830233   0.0000000000   0.0000000000	  0.31644832196741807        578.80698695500837     
  59.7010000000  17.7404272692   183.3993716563   0.0000000000   1.0000000000	   0.4222556848   0.0000000000   0.0000000000	  0.31646264148471337        579.52929545137295     
  59.8010000000  17.7720742377   183.6361465622   0.0000000000   1.0000000000	   0.4224281312   0.0000000000   0.0000000000	  0.31647692392591736        580.25130010792168     
  59.9010000000  17.8037226543   183.8728250512   0.0000000000   1.0000000000	   0.4226003633   0.0000000000   0.0000000000	  0.31649117027656637        580.97300120741966     
  60.0010000000  17.8353724831   184.1094070816   0.0000000000   1.0000000000	   0.4227723816   0.0000000000   0.0000000000	  0.31650538015316343        581.69439961010494     
  60.1010000000  17.8670237161   184.3458928188   0.0000000000   1.0000000000	   0.4229441866   0.0000000000   0.0000000000	  0.31651955363917794        582.41549597585617     
  60.2010000000  17.8986763734   184.5822826370   0.0000000000   1.0000000000	   0.4231157791   0.0000000000   0.0000000000	  0.31653369128409359        583.13629076336008     
  60.3010000000  17.9303304483   184.8185767085   0.0000000000   1.0000000000	   0.4232871598   0.0000000000   0.0000000000	  0.31654779318647031        583.85678462016404     
  60.4010000000  17.9619859344   185.0547752083   0.0000000000   1.0000000000	   0.4234583291   0.0000000000   0.0000000000	  0.31656185945258380        584.57697818793429     
  60.5010000000  17.9936428259   185.2908783150   0.0000000000   1.0000000000	   0.4236292877   0.0000000000   0.0000000000	  0.31657589019636512        585.29687210247425     
  60.6010000000  18.0253011176   185.5268862097   0.0000000000   1.0000000000	   0.4238000363   0.0000000000   0.0000000000	  0.31658988553933654        586.01646699374351     
  60.7010000000  18.0569608046   185.7627990769   0.0000000000   1.0000000000	   0.4239705753   0.0000000000   0.0000000000	  0.31660384561055294        586.73576348587619     
  60.8010000000  18.0886218828   185.9986171038   0.0000000000   1.0000000000	   0.4241409054   0.0000000000   0.0000000000	  0.31661777054653811        587.45476219719956     
  60.9010000000  18.1202843761   186.2343406875   0.0000000000   1.0000000000	   0.4243110273   0.0000000000   0.0000000000	  0.31663166094816975        588.17346354379572     
  61.0010000000  18.1519482286   186.4699696284   0.0000000000   1.0000000000	   0.4244809414   0.0000000000   0.0000000000	  0.31664551609681307        588.89186850617659     
  61.5010000000  18.3102881915   187.6467045730   0.0000000000   1.0000000000	   0.4253274169   0.0000000000   0.0000000000	  0.31671427527700680        592.47946562830248     
  62.0010000000  18.4686623741   188.8211073836   0.0000000000   1.0000000000	   0.4261687877   0.0000000000   0.0000000000	  0.31678218708672184        596.05973782843716     
  62.5010000000  18.6270702400   189.9932003509   0.0000000000   1.0000000000	   0.4270051247   0.0000000000   0.0000000000	  0.31684926702265159        599.63275956482175     
  63.0010000000  18.7855114705   191.1630069056   0.0000000000   1.0000000000	   0.4278364980   0.0000000000   0.0000000000	  0.31691553347735019        603.19860250466206     
  63.5010000000  18.9439856472   192.3305492752   0.0000000000   1.0000000000	   0.4286629760   0.0000000000   0.0000000000	  0.31698100260867496        606.75733779732661     
  64.0010000000  19.1024923549   193.4958492621   0.0000000000   1.0000000000	   0.4294846254   0.0000000000   0.0000000000	  0.31704569004593364        610.30903537609584     
  64.5010000000  19.2610312313   194.6589286171   0.0000000000   1.0000000000	   0.4303015119   0.0000000000   0.0000000000	  0.31710961167981550        613.85376364308661     
  65.0010000000  19.4196018428   195.8198081427   0.0000000000   1.0000000000	   0.4311136991   0.0000000000   0.0000000000	  0.31717278174753288        617.39159036223361     
  65.5010000000  19.5782038803   196.9785091343   0.0000000000   1.0000000000	   0.4319212500   0.0000000000   0.0000000000	  0.31723521588446801        620.92258132531776     
  66.0010000000  19.7368369478   198.1350518445   0.0000000000   1.0000000000	   0.4327242261   0.0000000000   0.0000000000	  0.31729692786841096        624.44680185072059     
  66.5010000000  19.8955006706   199.2894562892   0.0000000000   1.0000000000	   0.4335226872   0.0000000000   0.0000000000	  0.31735793132653867        627.96431605204452     
  67.0010000000  20.0541947491   200.4417426393   0.0000000000   1.0000000000	   0.4343166926   0.0000000000   0.0000000000	  0.31741824053397727        631.47518649877395     
  67.5010000000  20.2129188025   201.5919301011   0.0000000000   1.0000000000	   0.4351062998   0.0000000000   0.0000000000	  0.31747786808451095        634.97947531714647     
  68.0010000000  20.3716725109   202.7400379548   0.0000000000   1.0000000000	   0.4358915654   0.0000000000   0.0000000000	  0.31753682704226127        638.47724323256693     
  68.5010000000  20.5304555191   203.8860848653   0.0000000000   1.0000000000	   0.4366725446   0.0000000000   0.0000000000	  0.31759512951736146        641.96855025800392     
  69.0010000000  20.6892675508   205.0300897182   0.0000000000   1.0000000000	   0.4374492921   0.0000000000   0.0000000000	  0.31765278836607530        645.45345492749891     
  69.5010000000  20.8481082205   206.1720702686   0.0000000000   1.0000000000	   0.4382218606   0.0000000000   0.0000000000	  0.31770981444543839        648.93201561448120     
  70.0010000000  21.0069772400   207.3120446398   0.0000000000   1.0000000000	   0.4389903027   0.0000000000   0.0000000000	  0.31776621964892637        652.40428913054507     
  70.5010000000  21.1658743219   208.4500306343   0.0000000000   1.0000000000	   0.4397546693   0.0000000000   0.0000000000	  0.31782201549796057        655.87033141075881     
  71.0010000000  21.3247991426   209.5860454763   0.0000000000   1.0000000000	   0.4405150108   0.0000000000   0.0000000000	  0.31787721263177293        659.33019778638629     
  71.5010000000  21.4837514612   210.7201066688   0.0000000000   1.0000000000	   0.4412713764   0.0000000000   0.0000000000	  0.31793182250549673        662.78394219297627     
  72.0010000000  21.6427308948   211.8522303994   0.0000000000   1.0000000000	   0.4420238141   0.0000000000   0.0000000000	  0.31798585423981068        666.23161871745663     
  72.5010000000  21.8017372270   212.9824337452   0.0000000000   1.0000000000	   0.4427723716   0.0000000000   0.0000000000	  0.31803931896215826        669.67327951839991     
  73.0010000000  21.9607701194   214.1107326270   0.0000000000   1.0000000000	   0.4435170950   0.0000000000   0.0000000000	  0.31809222578512952        673.10897680242272     
  73.5010000000  22.1198293607   215.2371435808   0.0000000000   1.0000000000	   0.4442580302   0.0000000000   0.0000000000	  0.31814458526047318        676.53876115669800     
  74.0010000000  22.2789146060   216.3616819224   0.0000000000   1.0000000000	   0.4449952216   0.0000000000   0.0000000000	  0.31819640581552533        679.96268332391787     
  74.5010000000  22.4380256611   217.4843637594   0.0000000000   1.0000000000	   0.4457287135   0.0000000000   0.0000000000	  0.31824769763675020        683.38079230241317     
  75.0010000000  22.5971622202   218.6052041490   0.0000000000   1.0000000000	   0.4464585489   0.0000000000   0.0000000000	  0.31829846911855514        686.79313712796329     
  75.5010000000  22.7563240229   219.7242182073   0.0000000000   1.0000000000	   0.4471847699   0.0000000000   0.0000000000	  0.31834872899704003        690.19976583394191     
  76.0010000000  22.9155108504   220.8414210899   0.0000000000   1.0000000000	   0.4479074184   0.0000000000   0.0000000000	  0.31839848629575207        693.60072549067343     
  76.5010000000  23.0747224229   221.9568272766   0.0000000000   1.0000000000	   0.4486265351   0.0000000000   0.0000000000	  0.31844774897375083        696.99606290809254     
  77.0010000000  23.2339585270   223.0704514699   0.0000000000   1.0000000000	   0.4493421600   0.0000000000   0.0000000000	  0.31849652561588337        700.38582379672573     
  77.5010000000  23.3932189132   224.1823078791   0.0000000000   1.0000000000	   0.4500543327   0.0000000000   0.0000000000	  0.31854482408535972        703.77005346972157     
  78.0010000000  23.5525032902   225.2924101939   0.0000000000   1.0000000000	   0.4507630916   0.0000000000   0.0000000000	  0.31859265148389748        707.14879688702229     
  78.5010000000  23.7118114557   226.4007724954   0.0000000000   1.0000000000	   0.4514684747   0.0000000000   0.0000000000	  0.31864001583616297        710.52209780153248     
  79.0010000000  23.8711432265   227.5074087739   0.0000000000   1.0000000000	   0.4521705197   0.0000000000   0.0000000000	  0.31868692518028974        713.88999923720473     
  79.5010000000  24.0304982990   228.6123319654   0.0000000000   1.0000000000	   0.4528692628   0.0000000000   0.0000000000	  0.31873338580904281        717.25254442714800     
  80.0010000000  24.1898765167   229.7155558125   0.0000000000   1.0000000000	   0.4535647405   0.0000000000   0.0000000000	  0.31877940567277724        720.60977505026574     
  80.5010000000  24.3492776635   230.8170934350   0.0000000000   1.0000000000	   0.4542569883   0.0000000000   0.0000000000	  0.31882499175976181        723.96173261390595     
  81.0010000000  24.5087014589   231.9169573041   0.0000000000   1.0000000000	   0.4549460406   0.0000000000   0.0000000000	  0.31887015006565950        727.30845849441278     
  81.5010000000  24.6681477270   233.0151604115   0.0000000000   1.0000000000	   0.4556319320   0.0000000000   0.0000000000	  0.31891488769873033        730.64999283329314     
  82.0010000000  24.8276162557   234.1117153031   0.0000000000   1.0000000000	   0.4563146960   0.0000000000   0.0000000000	  0.31895921113135117        733.98637547630392     
  82.5010000000  24.9871068631   235.2066345382   0.0000000000   1.0000000000	   0.4569943660   0.0000000000   0.0000000000	  0.31900312702164718        737.31764554831545     
  83.0010000000  25.1466193241   236.2999301927   0.0000000000   1.0000000000	   0.4576709744   0.0000000000   0.0000000000	  0.31904664132877297        740.64384194272429     
  83.5010000000  25.3061534379   237.3916143214   0.0000000000   1.0000000000	   0.4583445532   0.0000000000   0.0000000000	  0.31908976013451590        743.96500289244500     
  84.0010000000  25.4657090248   238.4816989439   0.0000000000   1.0000000000	   0.4590151341   0.0000000000   0.0000000000	  0.31913248961108487        747.28116599652935     
  84.5010000000  25.6252858528   239.5701955438   0.0000000000   1.0000000000	   0.4596827478   0.0000000000   0.0000000000	  0.31917483514348294        750.59236871259202     
  85.0010000000  25.7848837769   240.6571160236   0.0000000000   1.0000000000	   0.4603474252   0.0000000000   0.0000000000	  0.31921680299623012        753.89864745447869     
  85.5010000000  25.9445026301   241.7424719642   0.0000000000   1.0000000000	   0.4610091962   0.0000000000   0.0000000000	  0.31925839901223391        757.20003831410668     
  86.0010000000  26.1041421479   242.8262741162   0.0000000000   1.0000000000	   0.4616680900   0.0000000000   0.0000000000	  0.31929962774475057        760.49657756056922     
  86.5010000000  26.2638021818   243.9085338533   0.0000000000   1.0000000000	   0.4623241360   0.0000000000   0.0000000000	  0.31934049496490546        763.78830025963066     
  87.0010000000  26.4234825528   244.9892621812   0.0000000000   1.0000000000	   0.4629773627   0.0000000000   0.0000000000	  0.31938100594549207        767.07524123399810     
  87.5010000000  26.5831831217   246.0684702163   0.0000000000   1.0000000000	   0.4636277984   0.0000000000   0.0000000000	  0.31942116627844191        770.35743461599839     
  88.0010000000  26.7429036772   247.1461684310   0.0000000000   1.0000000000	   0.4642754706   0.0000000000   0.0000000000	  0.31946098059002009        773.63491458186274     
  88.5010000000  26.9026440427   248.2223673803   0.0000000000   1.0000000000	   0.4649204068   0.0000000000   0.0000000000	  0.31950045377924952        776.90771466560318     
  89.0010000000  27.0624040747   249.2970776922   0.0000000000   1.0000000000	   0.4655626337   0.0000000000   0.0000000000	  0.31953959099258450        780.17586777835822     
  89.5010000000  27.2221835865   250.3703095576   0.0000000000   1.0000000000	   0.4662021778   0.0000000000   0.0000000000	  0.31957839676421335        783.43940670783172     
  90.0010000000  27.3819824202   251.4420732159   0.0000000000   1.0000000000	   0.4668390652   0.0000000000   0.0000000000	  0.31961687583198023        786.69836366224990     
  90.5010000000  27.5418004073   252.5123786937   0.0000000000   1.0000000000	   0.4674733215   0.0000000000   0.0000000000	  0.31965503269790768        789.95277053039661     
  91.0010000000  27.7016374042   253.5812360449   0.0000000000   1.0000000000	   0.4681049721   0.0000000000   0.0000000000	  0.31969287202467334        793.20265866097316     
  91.5010000000  27.8614932143   254.6486548349   0.0000000000   1.0000000000	   0.4687340416   0.0000000000   0.0000000000	  0.31973039778321538        796.44805936643479     
  92.0010000000  28.0213677761   255.7146453938   0.0000000000   1.0000000000	   0.4693605549   0.0000000000   0.0000000000	  0.31976761531180464        799.68900272920678     
  92.5010000000  28.1812607809   256.7792162722   0.0000000000   1.0000000000	   0.4699845357   0.0000000000   0.0000000000	  0.31980452714410634        802.92552005220648     
  93.0010000000  28.3411722418   257.8423780371   0.0000000000   1.0000000000	   0.4706060083   0.0000000000   0.0000000000	  0.31984113921597274        806.15764022445865     
  93.5010000000  28.5011018818   258.9041391947   0.0000000000   1.0000000000	   0.4712249957   0.0000000000   0.0000000000	  0.31987745421218261        809.38539364203291     
  94.0010000000  28.6610496287   259.9645094913   0.0000000000   1.0000000000	   0.4718415212   0.0000000000   0.0000000000	  0.31991347693562511        812.60880904878672     
  94.5010000000  28.8210153072   261.0234978621   0.0000000000   1.0000000000	   0.4724556076   0.0000000000   0.0000000000	  0.31994921097818291        815.82791551233140     
  95.0010000000  28.9809987903   262.0811134449   0.0000000000   1.0000000000	   0.4730672773   0.0000000000   0.0000000000	  0.31998466035846451        819.04274145934016     
  95.5010000000  29.1409999207   263.1373650571   0.0000000000   1.0000000000	   0.4736765524   0.0000000000   0.0000000000	  0.32001982868005346        822.25331518494386     
  96.0010000000  29.3010185476   264.1922614431   0.0000000000   1.0000000000	   0.4742834547   0.0000000000   0.0000000000	  0.32005471952872627        825.45966462269644     
  96.5010000000  29.4610546041   265.2458117859   0.0000000000   1.0000000000	   0.4748880058   0.0000000000   0.0000000000	  0.32008933727738614        828.66181686047298     
  97.0010000000  29.6211078694   266.2980241413   0.0000000000   1.0000000000	   0.4754902267   0.0000000000   0.0000000000	  0.32012368460734308        831.85979965178808     
  97.5010000000  29.7811782425   267.3489072449   0.0000000000   1.0000000000	   0.4760901384   0.0000000000   0.0000000000	  0.32015776536858853        835.05363968638289     
  98.0010000000  29.9412655836   268.3984694665   0.0000000000   1.0000000000	   0.4766877614   0.0000000000   0.0000000000	  0.32019158292304972        838.24336360223492     
  98.5010000000  30.1013697512   269.4467190607   0.0000000000   1.0000000000	   0.4772831160   0.0000000000   0.0000000000	  0.32022514054164120        841.42899775112198     
  99.0010000000  30.2614906819   270.4936646850   0.0000000000   1.0000000000	   0.4778762224   0.0000000000   0.0000000000	  0.32025844220658595        844.61056770684752     
  99.5010000000  30.4216281876   271.5393140789   0.0000000000   1.0000000000	   0.4784671002   0.0000000000   0.0000000000	  0.32029149055710943        847.78809954189205     
 100.0010000000  30.5817821548   272.5836753683   0.0000000000   1.0000000000	   0.4790557690   0.0000000000   0.0000000000	  0.32032428891844122        850.96161857920947     
 100.5010000000  30.7419524224   273.6267562686   0.0000000000   1.0000000000	   0.4796422477   0.0000000000   0.0000000000	  0.32035684006584886        854.13115016491122     
 101.0010000000  30.9021389428   274.6685651373   0.0000000000   1.0000000000	   0.4802265556   0.0000000000   0.0000000000	  0.32038914783888045        857.29671866224407     
 101.5010000000  31.0623415368   275.7091093752   0.0000000000   1.0000000000	   0.4808087112   0.0000000000   0.0000000000	  0.32042121469047696        860.45834899394242     
 102.0010000000  31.2225601363   276.7483970134   0.0000000000   1.0000000000	   0.4813887331   0.0000000000   0.0000000000	  0.32045304411276754        863.61606512301364     
 102.5010000000  31.3827945374   277.7864351065   0.0000000000   1.0000000000	   0.4819666391   0.0000000000   0.0000000000	  0.32048463819258355        866.76989160266260     
 103.0010000000  31.5430446871   278.8232315960   0.0000000000   1.0000000000	   0.4825424476   0.0000000000   0.0000000000	  0.32051600043625811        869.91985179047583     
 103.5010000000  31.7033105179   279.8587942378   0.0000000000   1.0000000000	   0.4831161762   0.0000000000   0.0000000000	  0.32054713413621361        873.06596888455135     
 104.0010000000  31.8635918212   280.8931297849   0.0000000000   1.0000000000	   0.4836878423   0.0000000000   0.0000000000	  0.32057804115212091        876.20826671545274     
 104.5010000000  32.0238884949   281.9262455934   0.0000000000   1.0000000000	   0.4842574630   0.0000000000   0.0000000000	  0.32060872432425847        879.34676820658865     
 105.0010000000  32.1842005023   282.9581493529   0.0000000000   1.0000000000	   0.4848250557   0.0000000000   0.0000000000	  0.32063918705545974        882.48149563803508     
 105.5010000000  32.3445276607   283.9888477263   0.0000000000   1.0000000000	   0.4853906369   0.0000000000   0.0000000000	  0.32066943128925335        885.61247196068325     
 106.0010000000  32.5048698918   285.0183479675   0.0000000000   1.0000000000	   0.4859542232   0.0000000000   0.0000000000	  0.32069945991587229        888.73971924454372     
 106.5010000000  32.6652270954   286.0466571038   0.0000000000   1.0000000000	   0.4865158312   0.0000000000   0.0000000000	  0.32072927555485831        891.86325947000807     
 107.0010000000  32.8255991473   287.0737819284   0.0000000000   1.0000000000	   0.4870754768   0.0000000000   0.0000000000	  0.32075888054718271        894.98311453988663     
 107.5010000000  32.9859859406   288.0997292675   0.0000000000   1.0000000000	   0.4876331760   0.0000000000   0.0000000000	  0.32078827734755799        898.09930602711904     
 108.0010000000  33.1463873856   289.1245059755   0.0000000000   1.0000000000	   0.4881889446   0.0000000000   0.0000000000	  0.32081746851484472        901.21185518336222     
 108.5010000000  33.3068033652   290.1481186556   0.0000000000   1.0000000000	   0.4887427981   0.0000000000   0.0000000000	  0.32084645630365033        904.32078321293977     
 109.0010000000  33.4672338204   291.1705742048   0.0000000000   1.0000000000	   0.4892947520   0.0000000000   0.0000000000	  0.32087524345470558        907.42611075218497     
 109.5010000000  33.6276785759   292.1918787047   0.0000000000   1.0000000000	   0.4898448212   0.0000000000   0.0000000000	  0.32090383159102776        910.52785894147382     
 110.0010000000  33.7881375996   293.2120390740   0.0000000000   1.0000000000	   0.4903930209   0.0000000000   0.0000000000	  0.32093222360245299        913.62604783867164     
 110.5010000000  33.9486107409   294.2310614039   0.0000000000   1.0000000000	   0.4909393657   0.0000000000   0.0000000000	  0.32096042124670165        916.72069802568990     
 111.0010000000  34.1090979915   295.2489526180   0.0000000000   1.0000000000	   0.4914838706   0.0000000000   0.0000000000	  0.32098842752919976        919.81182901414502     
 111.5010000000  34.2695991338   296.2657182415   0.0000000000   1.0000000000	   0.4920265494   0.0000000000   0.0000000000	  0.32101624351672481        922.89946139780011     
 112.0010000000  34.4301141794   297.2813651828   0.0000000000   1.0000000000	   0.4925674168   0.0000000000   0.0000000000	  0.32104387230109321        925.98361417722754     
 112.5010000000  34.5906430167   298.2958994989   0.0000000000   1.0000000000	   0.4931064869   0.0000000000   0.0000000000	  0.32107131581577592        929.06430691583705     
 113.0010000000  34.7511854967   299.3093269450   0.0000000000   1.0000000000	   0.4936437733   0.0000000000   0.0000000000	  0.32109857562536342        932.14155921457814     
 113.5010000000  34.9117415212   300.3216535311   0.0000000000   1.0000000000	   0.4941792898   0.0000000000   0.0000000000	  0.32112565371017365        935.21539017903524     
 114.0010000000  35.0723111327   301.3328860864   0.0000000000   1.0000000000	   0.4947130502   0.0000000000   0.0000000000	  0.32115255324609238        938.28581787897633     
 114.5010000000  35.2328940651   302.3430294327   0.0000000000   1.0000000000	   0.4952450676   0.0000000000   0.0000000000	  0.32117927465144425        941.35286207621391     
 115.0010000000  35.3934903258   303.3520900482   0.0000000000   1.0000000000	   0.4957753554   0.0000000000   0.0000000000	  0.32120582071171949        944.41654069666879     
 115.5010000000  35.5540998360   304.3600738069   0.0000000000   1.0000000000	   0.4963039267   0.0000000000   0.0000000000	  0.32123219341525072        947.47687201271117     
 116.0010000000  35.7147225201   305.3669865383   0.0000000000   1.0000000000	   0.4968307945   0.0000000000   0.0000000000	  0.32125839473665752        950.53387410673770     
 116.5010000000  35.8753582587   306.3728337384   0.0000000000   1.0000000000	   0.4973559715   0.0000000000   0.0000000000	  0.32128442623836512        953.58756515359880     
 117.0010000000  36.0360069334   307.3776208484   0.0000000000   1.0000000000	   0.4978794701   0.0000000000   0.0000000000	  0.32131028945869311        956.63796315451134     
 117.5010000000  36.1966685176   308.3813538250   0.0000000000   1.0000000000	   0.4984013031   0.0000000000   0.0000000000	  0.32133598668931318        959.68508539054369     
 118.0010000000  36.3573428931   309.3840379929   0.0000000000   1.0000000000	   0.4989214827   0.0000000000   0.0000000000	  0.32136151940079399        962.72894953237358     
 118.5010000000  36.5180299866   310.3856788987   0.0000000000   1.0000000000	   0.4994400210   0.0000000000   0.0000000000	  0.32138688941357635        965.76957281941395     
 119.0010000000  36.6787297694   311.3862823108   0.0000000000   1.0000000000	   0.4999569304   0.0000000000   0.0000000000	  0.32141209889069033        968.80697206337879     
 119.5010000000  36.8394420715   312.3858530608   0.0000000000   1.0000000000	   0.5004722224   0.0000000000   0.0000000000	  0.32143714877042806        971.84116476819088     
 120.0010000000  37.0001668588   313.3843967706   0.0000000000   1.0000000000	   0.5009859089   0.0000000000   0.0000000000	  0.32146204110511961        974.87216746732099     
 120.5010000000  37.1609040470   314.3819186955   0.0000000000   1.0000000000	   0.5014980016   0.0000000000   0.0000000000	  0.32148677749329119        977.89999684234533     
 121.0010000000  37.3216535943   315.3784242999   0.0000000000   1.0000000000	   0.5020085121   0.0000000000   0.0000000000	  0.32151135985462109        980.92466917049205     
 121.5010000000  37.4824154071   316.3739186730   0.0000000000   1.0000000000	   0.5025174518   0.0000000000   0.0000000000	  0.32153578964633878        983.94620089092996     
 122.0010000000  37.6431893385   317.3684065219   0.0000000000   1.0000000000	   0.5030248315   0.0000000000   0.0000000000	  0.32156006786060470        986.96460861398577     
 122.5010000000  37.8039754711   318.3618939234   0.0000000000   1.0000000000	   0.5035306631   0.0000000000   0.0000000000	  0.32158419734857430        989.97990743405467     
 123.0010000000  37.9647735497   319.3543848118   0.0000000000   1.0000000000	   0.5040349568   0.0000000000   0.0000000000	  0.32160817815800818        992.99211432037077     
 123.5010000000  38.1255835952   320.3458847792   0.0000000000   1.0000000000	   0.5045377239   0.0000000000   0.0000000000	  0.32163201257345519        996.00124445326173     
 124.0010000000  38.2864055256   321.3363987310   0.0000000000   1.0000000000	   0.5050389752   0.0000000000   0.0000000000	  0.32165570200779892        999.00731348817658     
 124.5010000000  38.4472392496   322.3259314677   0.0000000000   1.0000000000	   0.5055387211   0.0000000000   0.0000000000	  0.32167924777458351        1002.0103369973908     
 125.0010000000  38.6080847627   323.3144882729   0.0000000000   1.0000000000	   0.5060369724   0.0000000000   0.0000000000	  0.32170265185598695        1005.0103299045064     
 125.5010000000  38.7689419057   324.3020734333   0.0000000000   1.0000000000	   0.5065337392   0.0000000000   0.0000000000	  0.32172591496766734        1008.0073079156898     
 126.0010000000  38.9298106530   325.2886920084   0.0000000000   1.0000000000	   0.5070290321   0.0000000000   0.0000000000	  0.32174903887170009        1011.0012858131337     
 126.5010000000  39.0906909196   326.2743486459   0.0000000000   1.0000000000	   0.5075228610   0.0000000000   0.0000000000	  0.32177202482827544        1013.9922786016944     
 127.0010000000  39.2515826567   327.2590481711   0.0000000000   1.0000000000	   0.5080152362   0.0000000000   0.0000000000	  0.32179487436298126        1016.9803009414201     
 127.5010000000  39.4124858035   328.2427952878   0.0000000000   1.0000000000	   0.5085061677   0.0000000000   0.0000000000	  0.32181758887754297        1019.9653674388300     
 128.0010000000  39.5734001879   329.2255939758   0.0000000000   1.0000000000	   0.5089956648   0.0000000000   0.0000000000	  0.32184016887906225        1022.9474932308818     
 128.5010000000  39.7343259178   330.2074498824   0.0000000000   1.0000000000	   0.5094837381   0.0000000000   0.0000000000	  0.32186261704751939        1025.9266916779857     
 129.0010000000  39.8952627930   331.1883667280   0.0000000000   1.0000000000	   0.5099703966   0.0000000000   0.0000000000	  0.32188493362558385        1028.9029778364238     
 129.5010000000  40.0562108443   332.1683495996   0.0000000000   1.0000000000	   0.5104556502   0.0000000000   0.0000000000	  0.32190712063575999        1031.8763652807411     
 130.0010000000  40.2171699393   333.1474025467   0.0000000000   1.0000000000	   0.5109395082   0.0000000000   0.0000000000	  0.32192917880997324        1034.8468684268396     
 130.5010000000  40.3781399785   334.1255297792   0.0000000000   1.0000000000	   0.5114219798   0.0000000000   0.0000000000	  0.32195110911992758        1037.8145013775445     
 131.0010000000  40.5391209956   335.1027362728   0.0000000000   1.0000000000	   0.5119030745   0.0000000000   0.0000000000	  0.32197291353586155        1040.7792773395740     
 131.5010000000  40.7001129079   336.0790262562   0.0000000000   1.0000000000	   0.5123828014   0.0000000000   0.0000000000	  0.32199459311218387        1043.7412100864526     
 132.0010000000  40.8611156153   337.0544038109   0.0000000000   1.0000000000	   0.5128611695   0.0000000000   0.0000000000	  0.32201614875022921        1046.7003133817775     
 132.5010000000  41.0221289990   338.0288728671   0.0000000000   1.0000000000	   0.5133381876   0.0000000000   0.0000000000	  0.32203758119570308        1049.6566009843527     
 133.0010000000  41.1831531230   339.0024384221   0.0000000000   1.0000000000	   0.5138138649   0.0000000000   0.0000000000	  0.32205889255726938        1052.6100854732899     
 133.5010000000  41.3441878821   339.9751044073   0.0000000000   1.0000000000	   0.5142882099   0.0000000000   0.0000000000	  0.32208008363783874        1055.5607803105813     
 134.0010000000  41.5052332012   340.9468749016   0.0000000000   1.0000000000	   0.5147612315   0.0000000000   0.0000000000	  0.32210115545570123        1058.5086986701526     
 134.5010000000  41.6662890365   341.9177541316   0.0000000000   1.0000000000	   0.5152329382   0.0000000000   0.0000000000	  0.32212210924056128        1061.4538534399749     
 135.0010000000  41.8273552725   342.8877458558   0.0000000000   1.0000000000	   0.5157033384   0.0000000000   0.0000000000	  0.32214294567180812        1064.3962578187177     
 135.5010000000  41.9884319257   343.8568545907   0.0000000000   1.0000000000	   0.5161724406   0.0000000000   0.0000000000	  0.32216366639240218        1067.3359241320861     
 136.0010000000  42.1495189407   344.8250843819   0.0000000000   1.0000000000	   0.5166402533   0.0000000000   0.0000000000	  0.32218427248876902        1070.2728650228366     
 136.5010000000  42.3106161885   345.7924387973   0.0000000000   1.0000000000	   0.5171067846   0.0000000000   0.0000000000	  0.32220476449045254        1073.2070934584499     
 137.0010000000  42.4717236719   346.7589221609   0.0000000000   1.0000000000	   0.5175720426   0.0000000000   0.0000000000	  0.32222514388019274        1076.1386215405412     
 137.5010000000  42.6328413198   347.7245383165   0.0000000000   1.0000000000	   0.5180360356   0.0000000000   0.0000000000	  0.32224541157800346        1079.0674617015991     
 138.0010000000  42.7939690374   348.6892909320   0.0000000000   1.0000000000	   0.5184987713   0.0000000000   0.0000000000	  0.32226556831791647        1081.9936264118535     
 138.5010000000  42.9551069141   349.6531847430   0.0000000000   1.0000000000	   0.5189602582   0.0000000000   0.0000000000	  0.32228561615267143        1084.9171269789877     
 139.0010000000  43.1162547032   350.6162224397   0.0000000000   1.0000000000	   0.5194205035   0.0000000000   0.0000000000	  0.32230555468251476        1087.8379765595942     
 139.5010000000  43.2774124454   351.5784083987   0.0000000000   1.0000000000	   0.5198795153   0.0000000000   0.0000000000	  0.32232538557492857        1090.7561865522607     
 140.0010000000  43.4385799999   352.5397458776   0.0000000000   1.0000000000	   0.5203373010   0.0000000000   0.0000000000	  0.32234510917242060        1093.6717693116507     
